# Device/Package xc7vx690tffg1761 12/21/2011 15:15:51                                                                                                   

!Pin  Pin_Name                      Memory_Byte_Group  Bank  VCCAUX_Group  Super_Logic_Region  I/O_Type  No-Connect
T42   IO_L22N_T3_18                 3                  18    2             NA                  HP        NA
W38   IO_L23P_T3_18                 3                  18    2             NA                  HP        NA
V38   IO_L23N_T3_18                 3                  18    2             NA                  HP        NA
V41   IO_L24P_T3_18                 3                  18    2             NA                  HP        NA
U42   IO_L24N_T3_18                 3                  18    2             NA                  HP        NA
W35   IO_25_VRP_18                  NA                 18    2             NA                  HP        NA
L36   IO_0_VRN_19                   NA                 19    2             NA                  HP        NA
E40   IO_L1P_T0_19                  0                  19    2             NA                  HP        NA
D40   IO_L1N_T0_19                  0                  19    2             NA                  HP        NA
A40   IO_L2P_T0_19                  0                  19    2             NA                  HP        NA
A41   IO_L2N_T0_19                  0                  19    2             NA                  HP        NA
D41   IO_L3P_T0_DQS_19              0                  19    2             NA                  HP        NA
D42   IO_L3N_T0_DQS_19              0                  19    2             NA                  HP        NA
B41   IO_L4P_T0_19                  0                  19    2             NA                  HP        NA
B42   IO_L4N_T0_19                  0                  19    2             NA                  HP        NA
F42   IO_L5P_T0_19                  0                  19    2             NA                  HP        NA
E42   IO_L5N_T0_19                  0                  19    2             NA                  HP        NA
C40   IO_L6P_T0_19                  0                  19    2             NA                  HP        NA
C41   IO_L6N_T0_VREF_19             0                  19    2             NA                  HP        NA
H40   IO_L7P_T1_19                  1                  19    2             NA                  HP        NA
H41   IO_L7N_T1_19                  1                  19    2             NA                  HP        NA
H39   IO_L8P_T1_19                  1                  19    2             NA                  HP        NA
G39   IO_L8N_T1_19                  1                  19    2             NA                  HP        NA
G41   IO_L9P_T1_DQS_19              1                  19    2             NA                  HP        NA
G42   IO_L9N_T1_DQS_19              1                  19    2             NA                  HP        NA
F40   IO_L10P_T1_19                 1                  19    2             NA                  HP        NA
F41   IO_L10N_T1_19                 1                  19    2             NA                  HP        NA
J40   IO_L11P_T1_SRCC_19            1                  19    2             NA                  HP        NA
J41   IO_L11N_T1_SRCC_19            1                  19    2             NA                  HP        NA
K39   IO_L12P_T1_MRCC_19            1                  19    2             NA                  HP        NA
K40   IO_L12N_T1_MRCC_19            1                  19    2             NA                  HP        NA
L39   IO_L13P_T2_MRCC_19            2                  19    2             NA                  HP        NA
L40   IO_L13N_T2_MRCC_19            2                  19    2             NA                  HP        NA
M41   IO_L14P_T2_SRCC_19            2                  19    2             NA                  HP        NA
L41   IO_L14N_T2_SRCC_19            2                  19    2             NA                  HP        NA
K42   IO_L15P_T2_DQS_19             2                  19    2             NA                  HP        NA
J42   IO_L15N_T2_DQS_19             2                  19    2             NA                  HP        NA
M42   IO_L16P_T2_19                 2                  19    2             NA                  HP        NA
L42   IO_L16N_T2_19                 2                  19    2             NA                  HP        NA
K37   IO_L17P_T2_19                 2                  19    2             NA                  HP        NA
K38   IO_L17N_T2_19                 2                  19    2             NA                  HP        NA
M36   IO_L18P_T2_19                 2                  19    2             NA                  HP        NA
L37   IO_L18N_T2_19                 2                  19    2             NA                  HP        NA
P41   IO_L19P_T3_19                 3                  19    2             NA                  HP        NA
N41   IO_L19N_T3_VREF_19            3                  19    2             NA                  HP        NA
M37   IO_L20P_T3_19                 3                  19    2             NA                  HP        NA
